PLAYER_NAME,Final_Cluster,Archetype,PTS,AST,REB,STL,BLK,FG_PCT,FG3_PCT,FT_PCT,MIN,PTS_36,AST_36,REB_36,STL_36,FG_PCT,THREE_PT_RATE,PURE_PLAYMAKER,FT_RATE,PAINT_PROTECTOR,BLK_36,GUARD_INDEX,BIG_INDEX,DEFENSIVE_VERSATILITY
Dalen Terry,1,Role-Playing Three-Point Facilitating Shooters,4.5,1.3,1.7,0.6,0.2,0.448,0.356,0.71,13.5,12.0,3.466666666666667,4.533333333333333,1.6,0.448,0.3779952750590618,0.26666666666666666,0.24299696253796826,3.7333333333333334,0.5333333333333333,0.9156626506024096,1.1343283582089552,2.1333333333333333
Dalton Knecht,3,Role-Playing Three-Point Forward Shooters,9.1,0.8,2.8,0.3,0.1,0.461,0.376,0.762,19.2,17.0625,1.5000000000000002,5.25,0.5625,0.461,0.6192531431788328,0.08304498269896195,0.1548132857947082,4.5,0.18750000000000003,0.33,2.175,0.75
Damian Lillard,0,Elite Perimeter Playmaking Scorers,24.9,7.1,4.7,1.2,0.2,0.448,0.376,0.921,36.1,24.831024930747922,7.080332409972298,4.686980609418283,1.1966759002770082,0.448,0.5260073283860502,0.27410187667560315,0.3974277592250158,4.38781163434903,0.1994459833795014,1.455431076473453,0.604730887898526,1.3961218836565097
Daniel Gafford,2,Offensive Mid-Range Centers,12.3,1.4,6.8,0.4,1.8,0.702,0.0,0.689,21.5,20.595348837209304,2.344186046511628,11.386046511627907,0.6697674418604651,0.702,0.0,0.10855050613827266,0.4784707698923049,9.879069767441859,3.013953488372093,0.24333458505444985,4.305980528511822,3.6837209302325578
Daniel Theis,2,Offensive Mid-Range Centers,4.3,1.6,4.3,0.5,0.5,0.473,0.243,0.838,16.3,9.496932515337422,3.5337423312883436,9.496932515337422,1.1042944785276074,0.473,0.293726491681829,0.3366452367036821,0.293726491681829,8.171779141104295,1.1042944785276074,0.44184687317358273,2.3382949932340997,2.208588957055215
Darius Garland,0,Elite Perimeter Playmaking Scorers,20.6,6.7,2.9,1.2,0.1,0.472,0.401,0.878,30.7,24.15635179153095,7.856677524429968,3.400651465798046,1.4071661237785016,0.472,0.45198379507238634,0.3123138676680047,0.21644294411917092,2.697068403908795,0.11726384364820848,2.1051073279052557,0.39720485472600214,1.52442996742671
David Roddy,3,Role-Playing Three-Point Forward Shooters,4.6,1.1,2.5,0.4,0.3,0.456,0.311,0.769,12.4,13.354838709677418,3.1935483870967745,7.258064516129032,1.161290322580645,0.456,0.47325523648155193,0.2224719101123596,0.21033566065846745,7.258064516129033,0.8709677419354839,0.5273437500000001,1.9384615384615385,2.032258064516129
Davion Mitchell,4,Lockdown 3-and-D Wings,7.9,4.9,2.3,1.0,0.2,0.468,0.398,0.69,27.4,10.379562043795621,6.437956204379563,3.0218978102189777,1.3138686131386863,0.468,0.45258676747271037,0.5657472738935215,0.1716708428344764,2.6277372262773726,0.26277372262773724,1.9274047186932857,0.4416094210009813,1.5766423357664237
Day'Ron Sharpe,2,Offensive Mid-Range Centers,7.9,1.8,6.6,0.8,0.8,0.521,0.244,0.757,18.1,15.712707182320441,3.580110497237569,13.127071823204417,1.591160220994475,0.521,0.1427432252038717,0.21421487603305783,0.23790537533978617,8.751381215469612,1.591160220994475,0.3660539694955026,3.2135102533172493,3.18232044198895
De'Aaron Fox,0,Elite Perimeter Playmaking Scorers,23.5,6.3,4.8,1.5,0.4,0.463,0.31,0.827,36.1,23.434903047091414,6.282548476454293,4.786703601108033,1.4958448753462603,0.463,0.3242951085487793,0.257113705929033,0.2711319759997991,4.28808864265928,0.3988919667590028,1.344183820009574,0.7120578166603271,1.894736842105263
De'Andre Hunter,3,Role-Playing Three-Point Forward Shooters,17.0,1.4,4.0,0.8,0.2,0.47,0.405,0.846,27.2,22.5,1.852941176470588,5.294117647058823,1.0588235294117647,0.47,0.5122797850104508,0.07884856070087609,0.33592117049865633,4.63235294117647,0.2647058823529412,0.46261682242990654,1.9484536082474229,1.3235294117647058
DeAndre Jordan,2,Offensive Mid-Range Centers,3.7,0.9,5.1,0.3,0.5,0.65,0.0,0.422,12.3,10.829268292682926,2.6341463414634143,14.92682926829268,0.8780487804878048,0.65,0.0,0.222680412371134,0.4393994873672648,11.999999999999998,1.4634146341463414,0.22052067381317,4.510067114093959,2.341463414634146
DeMar DeRozan,0,Elite Perimeter Playmaking Scorers,22.2,4.4,3.9,0.8,0.4,0.477,0.328,0.857,35.9,22.26183844011142,4.412256267409471,3.9108635097493036,0.8022284122562675,0.477,0.19400384415024516,0.18967788288827686,0.3350975489867871,3.610027855153204,0.40111420612813375,1.0618264322178108,0.7967061245496654,1.2033426183844012
Dean Wade,3,Role-Playing Three-Point Forward Shooters,5.4,1.3,4.2,0.7,0.3,0.413,0.36,0.533,21.2,9.169811320754716,2.207547169811321,7.132075471698114,1.1886792452830188,0.413,0.8250307577256171,0.21706864564007425,0.1085566786481075,6.283018867924528,0.5094339622641509,0.4176334106728538,2.3823529411764706,1.6981132075471699
Deandre Ayton,2,Offensive Mid-Range Centers,14.4,1.6,10.2,0.8,1.0,0.566,0.188,0.667,30.1,17.222591362126245,1.9136212624584719,12.199335548172755,0.9568106312292359,0.566,0.06832724003027278,0.1050136736554239,0.12811357505676146,9.687707641196013,1.1960132890365447,0.2174679083815757,4.597491448118585,2.1528239202657806
Dejounte Murray,0,Elite Perimeter Playmaking Scorers,17.5,7.4,6.5,2.0,0.4,0.393,0.299,0.823,32.6,19.32515337423313,8.171779141104293,7.177914110429447,2.208588957055215,0.393,0.3520007822239604,0.4020525203742831,0.2514291301599718,6.957055214723927,0.44171779141104295,1.2693173293323328,0.8307692307692308,2.650306748466258
Delon Wright,4,Lockdown 3-and-D Wings,3.1,1.9,1.7,0.9,0.3,0.344,0.274,0.6,15.9,7.018867924528302,4.30188679245283,3.8490566037735845,2.0377358490566038,0.344,0.5447254936574787,0.5364705882352941,0.1815751645524929,2.943396226415094,0.6792452830188679,1.3073929961089494,0.8540925266903915,2.7169811320754715
Deni Avdija,3,Role-Playing Three-Point Forward Shooters,16.9,3.9,7.3,1.0,0.5,0.476,0.365,0.78,30.0,20.279999999999998,4.68,8.76,1.2,0.476,0.4099644128113879,0.2199248120300752,0.4441281138790036,7.4399999999999995,0.6,0.6024590163934426,1.647887323943662,1.7999999999999998
Dennis Schröder,4,Lockdown 3-and-D Wings,13.1,5.4,2.6,0.9,0.2,0.406,0.342,0.838,28.1,16.78291814946619,6.918149466192171,3.3309608540925266,1.1530249110320285,0.406,0.4451386768479943,0.38903342005203123,0.26344942099167007,3.2028469750889674,0.25622775800711745,1.8635990139687757,0.45303370786516856,1.409252669039146
Dereck Lively II,2,Offensive Mid-Range Centers,8.7,2.4,7.5,0.6,1.6,0.702,0.0,0.63,23.1,13.558441558441556,3.74025974025974,11.688311688311689,0.935064935064935,0.702,0.0,0.25691347011596793,0.37690217818050475,9.662337662337661,2.4935064935064934,0.36847492323439096,2.991780821917809,3.4285714285714284
Derrick Jones Jr.,3,Role-Playing Three-Point Forward Shooters,10.1,0.8,3.4,1.0,0.4,0.526,0.356,0.703,24.3,14.962962962962962,1.1851851851851853,5.037037037037037,1.4814814814814814,0.526,0.3680941269267427,0.07424593967517402,0.19719328228218364,3.851851851851852,0.5925925925925927,0.441717791411043,2.576271186440678,2.074074074074074
Derrick White,1,Role-Playing Three-Point Facilitating Shooters,16.4,4.8,4.5,0.9,1.1,0.442,0.384,0.839,33.9,17.41592920353982,5.097345132743363,4.778761061946903,0.9557522123893807,0.442,0.7216828692841989,0.276790004805382,0.16654220060404593,4.991150442477877,1.1681415929203542,1.0474732006125573,0.9753265602322206,2.123893805309735
Desmond Bane,0,Elite Perimeter Playmaking Scorers,19.2,5.3,6.1,1.2,0.4,0.484,0.392,0.894,32.0,21.599999999999998,5.9624999999999995,6.8625,1.3499999999999999,0.484,0.41191476590636245,0.26382743362831856,0.19582833133253294,6.300000000000001,0.45,0.9300476947535771,1.0502692998204668,1.7999999999999998
Devin Booker,0,Elite Perimeter Playmaking Scorers,25.6,7.1,4.1,0.9,0.2,0.461,0.332,0.894,37.3,24.70777479892762,6.8525469168900806,3.9571045576407506,0.8686327077747991,0.461,0.3860317609540919,0.2665554280946918,0.3384388041241354,3.1849865951742635,0.19302949061662203,1.5575987020010817,0.5285080232161147,1.0616621983914212
Devin Carter,3,Role-Playing Three-Point Forward Shooters,3.8,1.1,2.1,0.6,0.1,0.37,0.295,0.591,11.0,12.436363636363637,3.6,6.872727272727273,1.9636363636363636,0.37,0.48529061930061057,0.2679296346414073,0.3425580842121957,5.563636363636364,0.3272727272727273,0.7066974595842955,1.565217391304348,2.290909090909091
Devin Vassell,1,Role-Playing Three-Point Facilitating Shooters,16.3,2.9,4.0,1.3,0.5,0.443,0.368,0.792,31.0,18.929032258064517,3.367741935483871,4.64516129032258,1.5096774193548388,0.443,0.48171596333206834,0.16898672709614762,0.1366060194523776,4.64516129032258,0.5806451612903225,0.864,1.1964549483013294,2.0903225806451613
Dillon Brooks,1,Role-Playing Three-Point Facilitating Shooters,14.0,1.7,3.7,0.8,0.2,0.429,0.397,0.818,31.8,15.849056603773585,1.9245283018867922,4.188679245283019,0.9056603773584906,0.429,0.5290190754761871,0.11422172452407615,0.13435405091458721,3.2830188679245285,0.22641509433962265,0.5454545454545454,1.5096774193548388,1.1320754716981132
Dillon Jones,2,Offensive Mid-Range Centers,2.5,1.1,2.2,0.3,0.1,0.383,0.254,0.607,10.2,8.823529411764707,3.8823529411764715,7.764705882352943,1.0588235294117647,0.383,0.47945661583538657,0.3952095808383234,0.1997735899314111,6.352941176470589,0.3529411764705883,0.563758389261745,1.6626506024096388,1.411764705882353
Domantas Sabonis,2,Offensive Mid-Range Centers,19.1,6.0,13.9,0.7,0.4,0.59,0.417,0.754,34.7,19.81556195965418,6.224783861671469,14.420749279538905,0.7262247838616713,0.59,0.1717456689515491,0.2990447182611103,0.3200714739551596,10.89337175792507,0.41498559077809793,0.45075686787516345,2.0534503390506584,1.1412103746397693
Dominick Barlow,2,Offensive Mid-Range Centers,4.2,0.5,2.4,0.3,0.5,0.531,0.259,0.636,10.7,14.13084112149533,1.6822429906542058,8.074766355140186,1.0093457943925233,0.531,0.24976801061514045,0.11117974058060531,0.280989011942033,6.392523364485982,1.6822429906542058,0.2966014418125644,3.637630662020906,2.6915887850467293
Donovan Clingan,2,Offensive Mid-Range Centers,6.5,1.1,7.9,0.5,1.6,0.539,0.286,0.596,19.8,11.818181818181818,2.0,14.363636363636363,0.9090909090909091,0.539,0.13984616921386472,0.15602836879432624,0.319648386774548,11.272727272727273,2.909090909090909,0.1893491124260355,5.757575757575758,3.8181818181818183
Donovan Mitchell,0,Elite Perimeter Playmaking Scorers,24.0,5.0,4.5,1.3,0.2,0.443,0.368,0.823,31.4,27.515923566878982,5.7324840764331215,5.159235668789809,1.4904458598726116,0.443,0.47827034514878025,0.2010274737547465,0.27406502924255943,4.471337579617835,0.22929936305732485,1.172699069286453,0.8003784295175024,1.7197452229299364
Donte DiVincenzo,0,Elite Perimeter Playmaking Scorers,11.7,3.6,3.7,1.2,0.3,0.422,0.397,0.778,25.9,16.26254826254826,5.003861003861004,5.142857142857143,1.667953667953668,0.422,0.7390294888957639,0.2898680384701409,0.10408866040785406,4.864864864864866,0.416988416988417,1.0861093651791325,0.9260450160771705,2.0849420849420848
Dorian Finney-Smith,3,Role-Playing Three-Point Forward Shooters,8.7,1.4,3.9,0.9,0.4,0.448,0.411,0.667,28.9,10.837370242214533,1.7439446366782008,4.858131487889274,1.1211072664359862,0.448,0.72379558404272,0.14732534346682258,0.10133138176598079,3.8615916955017306,0.4982698961937717,0.48907265209686945,1.9520807061790673,1.619377162629758
Doug McDermott,1,Role-Playing Three-Point Facilitating Shooters,3.5,0.2,0.5,0.1,0.0,0.427,0.436,0.6,8.1,15.555555555555557,0.888888888888889,2.2222222222222223,0.4444444444444445,0.427,0.85645463466857,0.053691275167785234,0.035685609777857084,2.2222222222222223,0.0,0.4137931034482759,1.1764705882352942,0.4444444444444445
Draymond Green,4,Lockdown 3-and-D Wings,9.0,5.6,6.1,1.5,1.0,0.424,0.325,0.687,29.2,11.095890410958905,6.904109589041095,7.52054794520548,1.8493150684931507,0.424,0.4794814496914448,0.5707814269535673,0.2930164414781052,7.397260273972602,1.2328767123287672,1.027331189710611,1.1074523396880418,3.082191780821918
Drew Eubanks,2,Offensive Mid-Range Centers,4.6,0.9,3.7,0.2,0.6,0.593,0.5,0.662,12.2,13.573770491803277,2.655737704918033,10.918032786885249,0.5901639344262295,0.593,0.031216940392986593,0.18222722159730037,0.37460328471583915,9.737704918032787,1.7704918032786885,0.2723521320495185,3.47085201793722,2.360655737704918
Duncan Robinson,0,Elite Perimeter Playmaking Scorers,11.0,2.4,2.3,0.5,0.1,0.437,0.393,0.887,24.1,16.431535269709542,3.5850622406639,3.435684647302904,0.7468879668049793,0.437,0.7216854130106926,0.2056653177814806,0.07771996755499766,3.136929460580913,0.14937759336099585,0.9766136576239477,0.7819004524886877,0.8962655601659751
Duop Reath,2,Offensive Mid-Range Centers,4.2,0.6,2.0,0.3,0.3,0.422,0.321,0.909,10.2,14.823529411764707,2.1176470588235294,7.058823529411765,1.0588235294117647,0.422,0.6383864551047785,0.13382899628252787,0.13877966415321275,4.588235294117648,1.0588235294117647,0.39416058394160586,2.6037735849056607,2.1176470588235294
Dwight Powell,2,Offensive Mid-Range Centers,2.1,1.0,2.1,0.3,0.4,0.689,0.4,0.651,10.0,7.5600000000000005,3.6,7.5600000000000005,1.08,0.689,0.0906801007556675,0.4205607476635514,0.72544080604534,6.119999999999999,1.44,0.5467289719626167,1.956521739130435,2.52
Dyson Daniels,4,Lockdown 3-and-D Wings,14.1,4.4,5.9,3.0,0.7,0.493,0.34,0.593,33.8,15.017751479289942,4.6863905325443795,6.284023668639055,3.1952662721893494,0.493,0.2559997063802651,0.2925748060583672,0.14864499080144425,5.325443786982249,0.7455621301775148,1.0820471161657188,1.2362122788761707,3.940828402366864
Eric Gordon,4,Lockdown 3-and-D Wings,6.8,1.7,1.2,0.7,0.3,0.426,0.409,0.75,19.7,12.426395939086294,3.1065989847715736,2.1928934010152283,1.2791878172588833,0.426,0.6723693548989579,0.23137996219281665,0.23052663596535697,2.3756345177664975,0.5482233502538071,1.3736089030206677,0.6674907292954264,1.8274111675126905
Evan Mobley,2,Offensive Mid-Range Centers,18.5,3.2,9.3,0.9,1.6,0.557,0.37,0.725,30.5,21.83606557377049,3.777049180327869,10.977049180327871,1.0622950819672132,0.557,0.2498346363626506,0.1653984206748026,0.3357152926123117,10.150819672131147,1.8885245901639345,0.40405146454968516,2.6932052161976667,2.9508196721311477
Franz Wagner,0,Elite Perimeter Playmaking Scorers,24.2,4.7,5.7,1.3,0.4,0.463,0.295,0.871,33.7,25.851632047477743,5.0207715133531154,6.089020771513352,1.3887240356083086,0.463,0.3039770328464072,0.18698198695988508,0.26791196115276567,5.5548961424332335,0.42729970326409494,0.9041439933026371,1.0823065549531787,1.8160237388724036
Fred VanVleet,4,Lockdown 3-and-D Wings,14.1,5.6,3.7,1.6,0.4,0.378,0.345,0.81,35.2,14.420454545454543,5.727272727272727,3.7840909090909087,1.6363636363636365,0.378,0.6058327796622024,0.3714075165806927,0.18096303808091757,3.681818181818182,0.4090909090909091,1.5391923990498815,0.6233108108108107,2.0454545454545454
Gabe Vincent,4,Lockdown 3-and-D Wings,6.4,1.4,1.3,0.7,0.2,0.4,0.353,0.714,21.2,10.867924528301888,2.3773584905660377,2.207547169811321,1.1886792452830188,0.4,0.7406273324019673,0.20031796502384736,0.05167167435362563,2.0377358490566038,0.339622641509434,1.1117647058823528,0.7541899441340782,1.5283018867924527
Garrison Mathews,1,Role-Playing Three-Point Facilitating Shooters,7.5,1.3,1.9,0.6,0.3,0.397,0.39,0.821,17.6,15.34090909090909,2.6590909090909087,3.886363636363636,1.227272727272727,0.397,0.835620862263846,0.16272600834492348,0.3088164056192475,3.8863636363636367,0.6136363636363635,0.7953488372093023,1.2298136645962732,1.8409090909090906
Gary Harris,1,Role-Playing Three-Point Facilitating Shooters,3.0,0.6,1.3,0.5,0.3,0.383,0.356,0.583,14.8,7.2972972972972965,1.4594594594594592,3.1621621621621623,1.216216216216216,0.383,0.7489004239806634,0.1758957654723127,0.10698577485438046,2.9189189189189184,0.7297297297297296,0.6428571428571428,1.5824175824175826,1.9459459459459456
Gary Payton II,3,Role-Playing Three-Point Forward Shooters,6.5,1.3,3.0,0.8,0.3,0.574,0.326,0.711,15.0,15.600000000000001,3.12,7.2,1.9200000000000002,0.574,0.31222896790980054,0.18795180722891566,0.12489158716392021,5.760000000000001,0.72,0.6146341463414635,1.9223300970873787,2.64
Gary Trent Jr.,1,Role-Playing Three-Point Facilitating Shooters,11.1,1.2,2.3,1.0,0.1,0.431,0.416,0.848,25.6,15.609374999999998,1.6874999999999998,3.2343749999999996,1.40625,0.431,0.6623920962027843,0.10159924741298211,0.13472381617683746,2.953125,0.140625,0.7306273062730627,1.2558139534883719,1.546875
Georges Niang,3,Role-Playing Three-Point Forward Shooters,9.9,1.4,3.4,0.4,0.2,0.461,0.406,0.793,21.5,16.57674418604651,2.344186046511628,5.693023255813953,0.6697674418604651,0.461,0.6661566108570718,0.13336861603598837,0.08967492838460582,5.023255813953488,0.33488372093023255,0.4503127171646977,1.8025034770514603,1.0046511627906978
Giannis Antetokounmpo,3,Role-Playing Three-Point Forward Shooters,30.4,6.5,11.9,0.9,1.2,0.601,0.222,0.617,34.2,31.999999999999993,6.842105263157895,12.526315789473685,0.9473684210526315,0.601,0.04566325883457215,0.20733652312599685,0.5378117151627387,11.473684210526315,1.263157894736842,0.5758754863813229,1.7583892617449666,2.2105263157894735
Goga Bitadze,2,Offensive Mid-Range Centers,7.2,2.0,6.6,0.7,1.4,0.611,0.107,0.639,20.4,12.705882352941178,3.5294117647058827,11.647058823529413,1.2352941176470589,0.611,0.0832350697093709,0.2575107296137339,0.39536658111951173,9.882352941176471,2.4705882352941178,0.37674418604651166,3.116883116883117,3.7058823529411766
Gradey Dick,1,Role-Playing Three-Point Facilitating Shooters,14.4,1.8,3.6,0.9,0.2,0.41,0.35,0.858,29.4,17.63265306122449,2.2040816326530615,4.408163265306123,1.1020408163265307,0.41,0.49965995364265986,0.11829134720700986,0.24150231092728558,3.6734693877551017,0.2448979591836735,0.6113207547169812,1.4522292993630574,1.3469387755102042
Grayson Allen,1,Role-Playing Three-Point Facilitating Shooters,10.6,2.1,3.0,0.8,0.3,0.448,0.426,0.816,24.1,15.834024896265557,3.136929460580913,4.481327800829875,1.1950207468879668,0.448,0.7230473157781341,0.1863445895982253,0.23663366698193478,4.182572614107883,0.4481327800829875,0.7903103709311129,1.1915747241725176,1.6431535269709543
Guerschon Yabusele,3,Role-Playing Three-Point Forward Shooters,11.0,2.1,5.6,0.8,0.3,0.501,0.38,0.725,27.1,14.612546125461254,2.789667896678967,7.43911439114391,1.062730627306273,0.501,0.4870417072823836,0.178681162845663,0.24976497809353004,5.313653136531365,0.3985239852398524,0.4564932225623088,2.0681596884128526,1.4612546125461254
Gui Santos,3,Role-Playing Three-Point Forward Shooters,4.1,1.4,3.1,0.4,0.2,0.458,0.33,0.69,13.6,10.852941176470587,3.705882352941176,8.205882352941178,1.0588235294117647,0.458,0.5618367205382534,0.31265508684863524,0.24970520912811264,5.294117647058823,0.5294117647058824,0.5175718849840255,1.8562500000000004,1.5882352941176472
Harrison Barnes,3,Role-Playing Three-Point Forward Shooters,12.3,1.7,3.8,0.5,0.2,0.508,0.433,0.809,27.2,16.279411764705884,2.25,5.029411764705882,0.6617647058823529,0.508,0.529638347956345,0.1302127659574468,0.2888936443398245,3.7058823529411766,0.2647058823529412,0.48292682926829267,1.6289592760180995,0.9264705882352942
Haywood Highsmith,3,Role-Playing Three-Point Forward Shooters,6.5,1.5,3.4,0.9,0.5,0.458,0.382,0.721,24.6,9.512195121951219,2.1951219512195124,4.97560975609756,1.3170731707317072,0.458,0.5841525077729971,0.20881670533642693,0.11306177569799944,4.24390243902439,0.7317073170731707,0.5877551020408164,1.7862595419847325,2.048780487804878
Hunter Tyson,3,Role-Playing Three-Point Forward Shooters,2.6,0.4,1.5,0.2,0.1,0.375,0.311,0.75,7.8,12.000000000000002,1.8461538461538463,6.923076923076923,0.9230769230769231,0.375,0.6244362728092695,0.1420118343195266,0.2081454242697565,5.0769230769230775,0.46153846153846156,0.3495145631067961,2.5945945945945947,1.3846153846153846
Immanuel Quickley,0,Elite Perimeter Playmaking Scorers,17.1,5.8,3.5,0.7,0.1,0.42,0.378,0.867,27.8,22.143884892086334,7.510791366906474,4.532374100719425,0.9064748201438848,0.42,0.5109815103177352,0.32452595585949634,0.2930629250351717,4.143884892086331,0.12949640287769784,1.521456436931079,0.5477599323753171,1.0359712230215827
Isaac Jones,2,Offensive Mid-Range Centers,3.4,0.3,1.4,0.1,0.3,0.651,0.375,0.639,7.6,16.105263157894736,1.4210526315789473,6.63157894736842,0.4736842105263158,0.651,0.09514244938950263,0.08307692307692308,0.4281410222527618,5.684210526315789,1.4210526315789473,0.24827586206896554,3.3260869565217392,1.8947368421052633
Isaac Okoro,1,Role-Playing Three-Point Facilitating Shooters,6.1,1.2,2.4,0.6,0.3,0.464,0.371,0.717,19.1,11.497382198952877,2.2617801047120416,4.523560209424083,1.1308900523560208,0.464,0.5504244270659321,0.1809803100125681,0.16308871913064654,3.392670157068063,0.5654450261780104,0.614218009478673,1.5601926163723916,1.6963350785340312
Isaiah Collier,4,Lockdown 3-and-D Wings,8.7,6.3,3.3,0.9,0.2,0.422,0.249,0.682,25.9,12.092664092664092,8.756756756756758,4.586872586872587,1.250965250965251,0.422,0.307408764707766,0.668829253907402,0.28179136764878554,4.308880308880309,0.27799227799227805,1.791292328956462,0.4986149584487534,1.528957528957529
Isaiah Hartenstein,2,Offensive Mid-Range Centers,11.2,3.8,10.7,0.8,1.1,0.581,0.0,0.675,27.9,14.451612903225808,4.903225806451613,13.806451612903226,1.0322580645161292,0.581,0.035681365406916236,0.31732776617954067,0.24976955784841368,11.612903225806452,1.4193548387096775,0.4008714596949891,2.579234972677596,2.451612903225807
Isaiah Joe,1,Role-Playing Three-Point Facilitating Shooters,10.2,1.6,2.6,0.6,0.1,0.44,0.412,0.821,21.7,16.921658986175114,2.654377880184332,4.313364055299539,0.9953917050691243,0.44,0.7968603421440041,0.1481100539984572,0.10118861487542909,3.649769585253457,0.16589861751152074,0.6869037294015612,1.2257250945775535,1.161290322580645
Isaiah Stewart,2,Offensive Mid-Range Centers,6.0,1.7,5.5,0.4,1.4,0.559,0.321,0.759,19.9,10.85427135678392,3.075376884422111,9.949748743718594,0.7236180904522614,0.559,0.15889129187447584,0.25943196269605767,0.27238507178481575,9.226130653266333,2.5326633165829144,0.3469481413492428,3.06288532675709,3.2562814070351758
Ivica Zubac,2,Offensive Mid-Range Centers,16.8,2.7,12.6,0.7,1.1,0.628,0.0,0.661,32.8,18.4390243902439,2.963414634146342,13.829268292682928,0.7682926829268293,0.628,0.0,0.15244667503136766,0.2540411358461451,10.975609756097562,1.2073170731707321,0.2516447368421053,3.7938461538461534,1.9756097560975614
Ja Morant,0,Elite Perimeter Playmaking Scorers,23.2,7.3,4.1,1.2,0.2,0.454,0.309,0.824,30.4,27.47368421052632,8.644736842105264,4.855263157894737,1.4210526315789473,0.454,0.32007287429184655,0.3036044362292052,0.3593800693803189,4.263157894736842,0.2368421052631579,1.7191011235955056,0.5279672578444747,1.6578947368421053
Ja'Kobe Walter,1,Role-Playing Three-Point Facilitating Shooters,8.6,1.6,3.1,0.8,0.2,0.405,0.349,0.795,21.2,14.60377358490566,2.716981132075472,5.264150943396226,1.358490566037736,0.405,0.47331745869428665,0.17412333736396615,0.21036331497523852,3.5660377358490565,0.339622641509434,0.6506024096385544,1.5076142131979693,1.6981132075471699
Jabari Smith Jr.,2,Offensive Mid-Range Centers,12.2,1.1,7.0,0.4,0.7,0.438,0.354,0.825,30.1,14.591362126245844,1.3156146179401995,8.372093023255815,0.47840531561461797,0.438,0.4945318347859973,0.08438099296825062,0.22203470133248862,7.056478405315614,0.8372093023255812,0.1914214817440624,3.977044476327116,1.315614617940199
Jabari Walker,2,Offensive Mid-Range Centers,5.2,0.6,3.5,0.6,0.1,0.515,0.389,0.69,12.5,14.976,1.728,10.080000000000002,1.728,0.515,0.3155011867810846,0.10816224336504757,0.3155011867810846,7.488,0.28800000000000003,0.31191335740072196,3.8005865102639307,2.016
Jaden Hardy,0,Elite Perimeter Playmaking Scorers,8.7,1.4,1.6,0.5,0.1,0.435,0.386,0.698,15.9,19.69811320754717,3.1698113207547167,3.6226415094339623,1.1320754716981132,0.435,0.4791621507535395,0.15314494074749316,0.20535520746580263,3.3962264150943393,0.22641509433962265,0.9306122448979591,0.9230769230769232,1.3584905660377358
Jaden Ivey,0,Elite Perimeter Playmaking Scorers,17.6,4.0,4.1,0.9,0.4,0.46,0.409,0.733,29.9,21.190635451505017,4.816053511705685,4.936454849498327,1.0836120401337792,0.46,0.36934292766631993,0.2170308967596081,0.2824387093918917,3.852842809364548,0.48160535117056863,0.9938028169014085,0.9315698677400804,1.565217391304348
Jaden McDaniels,3,Role-Playing Three-Point Forward Shooters,12.2,2.0,5.7,1.3,0.9,0.477,0.33,0.813,31.9,13.768025078369906,2.2570532915360504,6.432601880877743,1.4670846394984327,0.477,0.36243024170178956,0.1528337932498408,0.15672659100617928,5.755485893416928,1.0156739811912225,0.5010544074230283,2.2868142444658326,2.4827586206896552
Jaden Springer,3,Role-Playing Three-Point Forward Shooters,2.5,0.8,1.3,0.6,0.1,0.389,0.25,0.711,8.5,10.588235294117647,3.388235294117647,5.5058823529411764,2.541176470588235,0.389,0.5232212459536236,0.2923857868020305,0.428090110325692,4.658823529411765,0.4235294117647059,0.9113924050632912,1.351206434316354,2.964705882352941
Jae'Sean Tate,3,Role-Playing Three-Point Forward Shooters,3.6,0.9,2.3,0.5,0.1,0.473,0.348,0.681,11.3,11.469026548672566,2.8672566371681416,7.327433628318584,1.592920353982301,0.473,0.32106864328679163,0.22995031937544358,0.32106864328679163,4.460176991150442,0.3185840707964602,0.5356004250797024,1.9771167048054918,1.9115044247787611
Jaime Jaquez Jr.,1,Role-Playing Three-Point Facilitating Shooters,8.6,2.5,4.4,0.9,0.2,0.461,0.311,0.754,20.7,14.956521739130435,4.347826086956522,7.652173913043479,1.5652173913043481,0.461,0.2569318060164865,0.2724795640326976,0.31402776290903905,5.739130434782608,0.3478260869565218,0.6834170854271356,1.4959349593495936,1.9130434782608698
Jake LaRavia,1,Role-Playing Three-Point Facilitating Shooters,6.9,2.4,3.9,0.9,0.3,0.475,0.423,0.678,20.4,12.176470588235295,4.235294117647059,6.882352941176471,1.5882352941176472,0.475,0.4308937781549913,0.3214285714285714,0.3329633740288569,5.11764705882353,0.5294117647058824,0.7388059701492538,1.4157303370786518,2.1176470588235294
Jakob Poeltl,2,Offensive Mid-Range Centers,14.5,2.8,9.6,1.2,1.2,0.627,0.333,0.674,29.6,17.635135135135133,3.4054054054054053,11.675675675675674,1.4594594594594592,0.627,0.0097960249907482,0.18274111675126906,0.24490062476870494,9.121621621621621,1.4594594594594592,0.38379530916844357,2.9815950920245395,2.9189189189189184
Jalen Brunson,0,Elite Perimeter Playmaking Scorers,26.0,7.3,2.9,0.9,0.1,0.488,0.383,0.821,35.4,26.440677966101696,7.423728813559323,2.949152542372881,0.9152542372881356,0.488,0.3295545610891507,0.2705373687461396,0.37277483139592466,2.6440677966101696,0.10169491525423731,2.1115879828326185,0.36217303822937624,1.0169491525423728
